ticker,entry_date,exit_date,setup_type,sector,sector_uptrend,rs_score,entry,exit,sl,target,partial_tgt,partial_taken,rr,qty,capital,pnl,exit_reason,ev_pct,result
ULTRACEMCO.NS,2016-01-11,2016-01-21,RSI_DIVERGENCE,CEMENT,False,1.083,2617.24,2529.05,2529.05,2764.21,2734.81,False,1.67,57,149182.0,-5026.65,SL,1.48,LOSS
ULTRACEMCO.NS,2016-05-11,2016-05-23,TREND_PULLBACK,CEMENT,True,1.026,3070.56,2996.94,2958.47,3257.37,3220.01,False,1.67,48,147387.0,-3533.71,DAY_CAP,1.7,LOSS
ULTRACEMCO.NS,2016-05-25,2016-06-06,TREND_PULLBACK,CEMENT,True,1.026,3080.49,3097.63,2989.11,3232.8,3202.34,False,1.67,48,147864.0,822.39,DAY_CAP,1.38,WIN
ULTRACEMCO.NS,2017-10-03,2017-10-13,RSI_DIVERGENCE,CEMENT,False,0.965,3758.07,3864.21,3619.84,3988.46,3942.38,False,1.67,39,146565.0,4139.18,DAY_CAP,1.62,WIN
ULTRACEMCO.NS,2017-11-29,2017-12-11,TREND_PULLBACK,CEMENT,True,1.008,4137.02,4022.4,4022.4,4328.04,4289.84,False,1.67,36,148933.0,-4126.22,SL,1.29,LOSS
ULTRACEMCO.NS,2018-04-02,2018-04-12,OVERSOLD_EXHAUSTION,CEMENT,True,0.992,3838.64,3736.17,3681.33,4100.82,4048.39,False,1.67,38,145868.0,-3893.74,DAY_CAP,1.58,LOSS
ULTRACEMCO.NS,2019-06-21,2019-07-03,TREND_PULLBACK,CEMENT,True,1.108,4445.58,4412.69,4295.99,4694.9,4645.04,False,1.67,33,146704.0,-1085.46,DAY_CAP,1.57,LOSS
ULTRACEMCO.NS,2019-07-04,2019-07-16,TREND_PULLBACK,CEMENT,True,1.091,4494.15,4371.84,4371.84,4697.99,4657.22,False,1.67,33,148307.0,-4036.11,SL,1.27,LOSS
ULTRACEMCO.NS,2019-11-18,2019-11-28,RSI_DIVERGENCE,CEMENT,False,0.933,4002.27,4165.56,3865.8,4229.72,4184.23,False,1.67,37,148084.0,6041.63,DAY_CAP,1.5,WIN
ULTRACEMCO.NS,2019-12-16,2019-12-27,RSI_DIVERGENCE,CEMENT,False,0.95,3939.13,3933.65,3817.59,4141.7,4101.18,False,1.67,38,149687.0,-208.23,DAY_CAP,1.36,LOSS
ULTRACEMCO.NS,2020-10-26,2020-11-05,BREAKOUT_PULLBACK,CEMENT,True,1.103,4364.24,4493.16,4168.15,4691.05,4625.69,False,1.67,30,130927.0,3867.64,DAY_CAP,2.22,WIN
ULTRACEMCO.NS,2021-02-19,2021-03-03,BREAKOUT_PULLBACK,CEMENT,True,1.03,6040.8,6324.91,5790.25,6458.37,6374.85,False,1.67,23,138938.0,6534.58,DAY_CAP,2.05,WIN
ULTRACEMCO.NS,2021-05-19,2021-05-31,TREND_PULLBACK,CEMENT,True,1.004,6383.97,6526.8,6097.48,6861.45,6765.95,False,1.67,20,127679.0,2856.69,DAY_CAP,2.09,WIN
ULTRACEMCO.NS,2021-07-12,2021-07-23,TREND_PULLBACK,CEMENT,True,1.034,6902.13,7254.25,6690.86,7254.25,7183.83,True,1.67,21,144945.0,6690.24,TARGET,1.43,WIN
ULTRACEMCO.NS,2021-08-06,2021-08-18,BREAKOUT_PULLBACK,CEMENT,True,1.06,7360.05,7432.21,7102.15,7789.89,7703.92,False,1.67,20,147201.0,1443.13,DAY_CAP,1.73,WIN
ULTRACEMCO.NS,2022-01-31,2022-02-10,RSI_DIVERGENCE,CEMENT,False,0.943,7055.73,7308.09,6766.78,7537.32,7441.0,False,1.67,20,141115.0,5047.08,DAY_CAP,1.8,WIN
ULTRACEMCO.NS,2022-08-12,2022-08-25,BREAKOUT_PULLBACK,CEMENT,True,1.04,6450.08,6367.23,6249.56,6784.28,6717.44,False,1.67,23,148352.0,-1905.47,DAY_CAP,1.53,LOSS
ULTRACEMCO.NS,2022-09-07,2022-09-19,TREND_PULLBACK,CEMENT,True,1.136,6658.06,6411.17,6411.17,7069.54,6987.24,False,1.67,22,146477.0,-5431.52,SL,1.73,LOSS
ULTRACEMCO.NS,2023-02-15,2023-02-27,TREND_PULLBACK,CEMENT,True,1.083,7032.76,7032.76,6827.24,7375.3,7306.79,True,1.67,21,147688.0,2740.27,SL,1.36,WIN
ULTRACEMCO.NS,2023-05-05,2023-05-17,TREND_PULLBACK,CEMENT,True,1.008,7501.77,7572.23,7320.96,7803.12,7742.85,True,1.67,19,142534.0,2874.29,DAY_CAP,1.12,WIN
ULTRACEMCO.NS,2023-05-17,2023-05-29,TREND_PULLBACK,CEMENT,True,1.005,7572.23,7709.99,7394.16,7869.01,7809.65,False,1.67,19,143872.0,2617.56,DAY_CAP,1.1,WIN
ULTRACEMCO.NS,2023-11-06,2023-11-17,TREND_PULLBACK,CEMENT,True,1.018,8535.9,8684.08,8339.33,8863.53,8798.0,False,1.67,17,145110.0,2519.0,DAY_CAP,1.07,WIN
ULTRACEMCO.NS,2024-01-03,2024-01-15,BREAKOUT_PULLBACK,CEMENT,True,1.043,9988.62,9686.43,9686.43,10492.28,10391.55,False,1.67,15,149829.0,-4532.91,SL,1.49,LOSS
ULTRACEMCO.NS,2024-06-10,2024-06-21,TREND_PULLBACK,CEMENT,True,1.043,10694.64,10532.78,10131.83,11632.65,11445.05,False,1.67,10,106946.0,-1618.58,DAY_CAP,2.46,LOSS
ULTRACEMCO.NS,2024-06-24,2024-07-04,BREAKOUT_PULLBACK,CEMENT,True,1.016,10654.88,11361.93,10230.64,11361.93,11220.52,True,1.67,14,149168.0,8908.9,TARGET,1.96,WIN
ULTRACEMCO.NS,2024-07-29,2024-08-08,TREND_PULLBACK,CEMENT,True,1.108,11729.45,11313.24,11313.24,12423.14,12284.4,False,1.67,12,140753.0,-4994.52,SL,1.66,LOSS
ULTRACEMCO.NS,2024-09-02,2024-09-12,TREND_PULLBACK,CEMENT,True,1.068,11352.94,11352.94,11089.35,11792.25,11704.39,True,1.67,13,147588.0,2108.71,SL,1.08,WIN
ULTRACEMCO.NS,2024-09-12,2024-09-24,TREND_PULLBACK,CEMENT,True,1.011,11636.49,11687.57,11327.58,12151.33,12048.36,False,1.67,12,139638.0,612.93,DAY_CAP,1.24,WIN
ULTRACEMCO.NS,2025-09-22,2025-10-03,TREND_PULLBACK,CEMENT,True,1.089,12650.0,12367.77,12367.77,13120.38,13026.3,False,1.67,11,139150.0,-3104.53,SL,1.04,LOSS
APOLLOTYRE.NS,2017-01-02,2017-01-12,RSI_DIVERGENCE,AUTO,True,0.909,162.35,170.17,155.52,173.73,171.46,True,1.67,878,142545.0,7430.82,DAY_CAP,1.85,WIN
APOLLOTYRE.NS,2017-02-06,2017-02-16,RSI_DIVERGENCE,AUTO,True,0.927,159.12,152.1,152.1,170.82,168.48,False,1.67,854,135888.0,-5994.65,SL,1.94,LOSS
APOLLOTYRE.NS,2017-06-01,2017-06-13,TREND_PULLBACK,AUTO,True,1.161,212.1,232.29,199.98,232.29,228.26,True,1.67,495,104990.0,8998.09,TARGET,2.66,WIN
APOLLOTYRE.NS,2017-07-12,2017-07-24,TREND_PULLBACK,AUTO,True,1.057,223.07,224.35,212.31,240.98,237.4,False,1.67,557,124247.0,714.21,DAY_CAP,2.25,WIN
APOLLOTYRE.NS,2017-07-25,2017-08-04,TREND_PULLBACK,AUTO,True,1.01,233.94,233.94,224.5,249.68,246.53,True,1.67,635,148553.0,3990.43,SL,1.88,WIN
APOLLOTYRE.NS,2017-09-12,2017-09-22,TREND_PULLBACK,AUTO,True,1.031,232.88,223.61,223.61,248.34,245.25,False,1.67,644,149975.0,-5970.34,SL,1.86,LOSS
APOLLOTYRE.NS,2017-12-12,2017-12-22,RSI_DIVERGENCE,AUTO,True,0.906,216.21,216.21,207.73,230.35,227.52,True,1.67,693,149835.0,3912.69,SL,1.73,WIN
APOLLOTYRE.NS,2018-07-06,2018-07-18,RSI_DIVERGENCE,AUTO,True,0.925,231.24,243.16,220.79,248.67,245.18,True,1.67,573,132503.0,7405.44,DAY_CAP,1.99,WIN
APOLLOTYRE.NS,2020-08-25,2020-09-04,BREAKOUT_PULLBACK,AUTO,True,1.018,118.04,128.08,112.02,128.08,126.08,True,1.67,995,117455.0,8990.97,TARGET,2.51,WIN
APOLLOTYRE.NS,2021-01-04,2021-01-14,TREND_PULLBACK,AUTO,True,1.178,175.51,176.81,165.89,191.54,188.33,False,1.67,623,109342.0,811.65,DAY_CAP,2.56,WIN
APOLLOTYRE.NS,2021-01-28,2021-02-09,TREND_PULLBACK,AUTO,True,1.097,188.4,219.91,169.49,219.91,213.61,True,1.67,317,59722.0,8994.17,TARGET,4.68,WIN
APOLLOTYRE.NS,2021-09-20,2021-09-30,RSI_DIVERGENCE,AUTO,True,1.002,205.86,219.49,197.69,219.49,216.77,True,1.67,728,149869.0,8929.39,TARGET,1.75,WIN
APOLLOTYRE.NS,2021-12-02,2021-12-14,RSI_DIVERGENCE,AUTO,False,0.887,198.22,204.78,188.49,214.42,211.18,False,1.67,616,122101.0,4042.88,DAY_CAP,2.16,WIN
APOLLOTYRE.NS,2021-12-27,2022-01-06,RSI_DIVERGENCE,AUTO,False,0.911,197.27,212.66,188.04,212.66,209.58,True,1.67,649,128029.0,8989.59,TARGET,2.06,WIN
APOLLOTYRE.NS,2022-01-19,2022-02-01,BREAKOUT_PULLBACK,AUTO,True,1.02,220.17,210.09,210.09,236.97,233.61,False,1.67,595,131002.0,-5998.17,SL,2.26,LOSS
APOLLOTYRE.NS,2022-09-20,2022-09-30,BREAKOUT_PULLBACK,AUTO,True,1.328,276.99,261.36,261.36,303.04,297.83,False,1.67,383,106089.0,-5987.74,SL,2.78,LOSS
APOLLOTYRE.NS,2022-10-18,2022-10-31,TREND_PULLBACK,AUTO,True,1.29,269.35,279.4,256.4,290.95,286.63,False,1.67,463,124710.0,4650.22,DAY_CAP,2.25,WIN
APOLLOTYRE.NS,2022-11-28,2022-12-08,TREND_PULLBACK,AUTO,True,1.264,300.54,304.72,284.63,327.07,321.76,False,1.67,377,113304.0,1576.17,DAY_CAP,2.47,WIN
APOLLOTYRE.NS,2023-01-25,2023-02-07,TREND_PULLBACK,AUTO,True,1.116,309.77,299.02,299.02,327.69,324.1,False,1.67,484,149928.0,-5201.96,SL,1.62,LOSS
APOLLOTYRE.NS,2023-02-07,2023-02-17,TREND_PULLBACK,AUTO,True,1.126,315.34,318.08,297.41,345.23,339.25,False,1.67,334,105324.0,914.89,DAY_CAP,2.65,WIN
APOLLOTYRE.NS,2024-01-01,2024-01-11,TREND_PULLBACK,AUTO,True,1.08,440.29,455.5,421.09,472.3,465.9,False,1.67,312,137371.0,4743.21,DAY_CAP,2.04,WIN
APOLLOTYRE.NS,2025-04-29,2025-05-12,BREAKOUT_PULLBACK,AUTO,True,1.087,448.0,481.86,427.69,481.86,475.09,True,1.67,295,132161.0,8992.96,TARGET,2.24,WIN
APOLLOTYRE.NS,2025-05-13,2025-05-23,BREAKOUT_PULLBACK,AUTO,True,1.141,464.17,486.08,438.79,506.45,498.0,True,1.67,236,109543.0,6578.06,DAY_CAP,2.7,WIN
APOLLOTYRE.NS,2025-07-25,2025-08-06,RSI_DIVERGENCE,AUTO,False,0.946,451.9,437.64,437.64,475.67,470.92,False,1.67,331,149580.0,-4720.75,SL,1.39,LOSS
APOLLOTYRE.NS,2026-01-06,2026-01-16,TREND_PULLBACK,AUTO,True,1.008,515.91,498.53,498.53,544.87,539.08,False,1.67,290,149613.0,-5039.11,SL,1.57,LOSS
