ticker,entry_date,exit_date,setup_type,conf_label,conf_score,entry,exit,sl,target,rr,qty,capital,pnl,exit_reason,ev_pct,result,days_held,weekly_score
FEDERALBNK.NS,2021-09-08,2021-09-17,OVERSOLD_EXHAUSTION,WATCH,1,80.08,80.27,77.18,84.9,1.67,374,29949.0,72.08,DAY_CAP,1.4,WIN,6,2
FEDERALBNK.NS,2021-12-27,2022-01-04,OVERSOLD_EXHAUSTION,WATCH,2,78.29,84.74,74.43,84.74,1.67,383,29986.0,2468.18,TARGET,1.91,WIN,6,2
FEDERALBNK.NS,2022-01-31,2022-02-08,TREND_PULLBACK,STRONG BUY,5,96.94,95.4,91.77,105.56,1.67,928,89960.0,-1430.77,DAY_CAP,2.49,LOSS,6,3
FEDERALBNK.NS,2022-03-21,2022-03-29,TREND_PULLBACK,BUY,3,93.81,94.0,89.04,101.75,1.67,639,59943.0,123.15,DAY_CAP,2.37,WIN,6,2
FEDERALBNK.NS,2022-05-27,2022-06-06,OVERSOLD_EXHAUSTION,BUY,3,83.74,87.5,79.7,90.46,1.67,716,59956.0,2690.8,DAY_CAP,1.86,WIN,6,3
FEDERALBNK.NS,2022-06-14,2022-06-22,OVERSOLD_EXHAUSTION,WATCH,2,86.63,82.85,82.85,92.93,1.67,346,29974.0,-1308.53,SL,1.69,LOSS,6,3
FEDERALBNK.NS,2022-06-23,2022-07-01,OVERSOLD_EXHAUSTION,BUY,3,83.79,90.35,79.85,90.35,1.67,716,59991.0,4700.07,TARGET,1.82,WIN,6,3
FEDERALBNK.NS,2022-10-04,2022-10-13,TREND_PULLBACK,STRONG BUY,5,118.52,122.5,111.43,130.35,1.67,759,89960.0,3014.79,DAY_CAP,2.79,WIN,6,3
FEDERALBNK.NS,2023-01-09,2023-01-17,TREND_PULLBACK,BUY,4,133.04,135.34,127.05,143.02,1.67,450,59868.0,1037.14,DAY_CAP,2.1,WIN,6,3
FEDERALBNK.NS,2023-01-17,2023-01-25,TREND_PULLBACK,BUY,4,135.34,128.62,128.62,146.55,1.67,443,59957.0,-2977.45,SL,2.32,LOSS,6,3
FEDERALBNK.NS,2023-05-15,2023-05-23,OVERSOLD_EXHAUSTION,WATCH,2,125.05,123.23,119.89,133.64,1.67,239,29886.0,-433.64,DAY_CAP,1.59,LOSS,6,1
FEDERALBNK.NS,2023-05-26,2023-06-05,OVERSOLD_EXHAUSTION,WATCH,2,122.84,124.85,119.19,128.93,1.67,244,29973.0,490.57,DAY_CAP,1.15,WIN,6,1
FEDERALBNK.NS,2023-06-05,2023-06-13,OVERSOLD_EXHAUSTION,WATCH,2,124.85,122.06,122.06,129.5,1.67,240,29964.0,-670.21,SL,0.86,LOSS,6,1
FEDERALBNK.NS,2023-06-16,2023-06-26,OVERSOLD_EXHAUSTION,WATCH,2,121.37,118.97,118.55,126.06,1.67,247,29978.0,-593.5,DAY_CAP,0.9,LOSS,6,1
FEDERALBNK.NS,2023-06-27,2023-07-06,OVERSOLD_EXHAUSTION,WATCH,2,120.68,124.91,118.14,124.91,1.67,248,29929.0,1049.54,TARGET,0.81,WIN,6,1
FEDERALBNK.NS,2023-07-14,2023-07-24,OVERSOLD_EXHAUSTION,BUY,3,126.81,135.35,121.69,135.35,1.67,473,59982.0,4037.72,TARGET,1.56,WIN,6,1
FEDERALBNK.NS,2023-11-20,2023-11-29,TREND_PULLBACK,STRONG BUY,5,145.65,148.46,141.16,153.13,1.67,617,89865.0,1737.55,DAY_CAP,1.44,WIN,6,3
FEDERALBNK.NS,2024-02-05,2024-02-13,OVERSOLD_EXHAUSTION,BUY,3,145.5,145.94,139.81,154.99,1.67,412,59946.0,183.2,DAY_CAP,1.51,WIN,6,3
FEDERALBNK.NS,2024-02-20,2024-02-28,TREND_PULLBACK,STRONG BUY,5,152.57,148.51,143.49,167.69,1.67,589,89861.0,-2386.2,DAY_CAP,2.78,LOSS,6,3
FEDERALBNK.NS,2024-03-04,2024-03-13,TREND_PULLBACK,BUY,4,151.77,146.0,146.0,161.41,1.67,395,59951.0,-2282.83,SL,1.78,LOSS,6,3
FEDERALBNK.NS,2024-05-22,2024-05-30,TREND_PULLBACK,BUY,4,160.47,158.4,155.41,168.9,1.67,373,59855.0,-773.99,DAY_CAP,1.47,LOSS,6,3
FEDERALBNK.NS,2024-06-10,2024-06-19,TREND_PULLBACK,STRONG BUY,5,162.89,172.48,154.47,176.93,1.67,552,89916.0,5290.77,DAY_CAP,2.41,WIN,6,3
FEDERALBNK.NS,2024-09-25,2024-10-04,TREND_PULLBACK,STRONG BUY,5,191.59,192.5,185.12,202.37,1.67,469,89856.0,428.88,DAY_CAP,1.57,WIN,6,3
FEDERALBNK.NS,2024-10-04,2024-10-14,TREND_PULLBACK,STRONG BUY,5,192.5,185.4,185.4,204.35,1.67,467,89900.0,-3320.17,SL,1.72,LOSS,6,3
FEDERALBNK.NS,2024-10-21,2024-10-29,TREND_PULLBACK,BUY,3,192.23,184.47,184.47,205.15,1.67,312,59975.0,-2418.73,SL,1.88,LOSS,6,2
FEDERALBNK.NS,2025-01-20,2025-01-28,OVERSOLD_EXHAUSTION,WATCH,2,192.86,185.79,185.79,204.65,1.67,155,29894.0,-1095.8,SL,1.42,LOSS,6,2
FEDERALBNK.NS,2025-01-29,2025-02-05,OVERSOLD_EXHAUSTION,WATCH,2,185.06,182.76,175.82,200.46,1.67,162,29980.0,-371.97,DAY_CAP,1.93,LOSS,6,2
FEDERALBNK.NS,2025-02-05,2025-02-13,OVERSOLD_EXHAUSTION,WATCH,2,182.76,180.71,175.34,195.13,1.67,164,29973.0,-337.44,DAY_CAP,1.57,LOSS,6,2
FEDERALBNK.NS,2025-02-17,2025-02-25,OVERSOLD_EXHAUSTION,WATCH,2,180.45,177.63,172.67,193.42,1.67,166,29954.0,-466.95,DAY_CAP,1.67,LOSS,6,2
FEDERALBNK.NS,2025-03-03,2025-03-11,OVERSOLD_EXHAUSTION,WATCH,2,178.4,178.04,170.84,190.99,1.67,168,29971.0,-60.12,DAY_CAP,1.64,LOSS,6,2
FEDERALBNK.NS,2025-03-17,2025-03-25,OVERSOLD_EXHAUSTION,WATCH,2,176.27,186.07,170.39,186.07,1.67,170,29966.0,1666.22,TARGET,1.29,WIN,6,2
FEDERALBNK.NS,2025-07-21,2025-07-29,TREND_PULLBACK,BUY,4,211.5,205.96,205.96,220.73,1.67,283,59854.0,-1567.78,SL,1.22,LOSS,6,3
FEDERALBNK.NS,2025-08-11,2025-08-20,OVERSOLD_EXHAUSTION,WATCH,2,195.51,198.51,189.14,206.12,1.67,153,29912.0,459.28,DAY_CAP,1.26,WIN,6,2
FEDERALBNK.NS,2025-09-01,2025-09-09,OVERSOLD_EXHAUSTION,BUY,3,193.58,189.02,189.02,201.18,1.67,309,59816.0,-1408.15,SL,0.91,LOSS,6,3
FEDERALBNK.NS,2025-09-09,2025-09-17,OVERSOLD_EXHAUSTION,BUY,3,191.63,198.94,187.24,198.94,1.67,313,59980.0,2288.23,TARGET,0.89,WIN,6,3
FEDERALBNK.NS,2025-09-23,2025-10-01,OVERSOLD_EXHAUSTION,WATCH,2,195.13,190.88,190.88,202.21,1.67,153,29855.0,-650.0,SL,0.84,LOSS,6,3
FEDERALBNK.NS,2025-10-01,2025-10-10,RSI_DIVERGENCE,WATCH,2,193.76,201.87,188.89,201.87,1.67,154,29839.0,1249.37,TARGET,1.11,WIN,6,3
FEDERALBNK.NS,2026-01-20,2026-01-29,TREND_PULLBACK,STRONG BUY,5,273.25,287.6,259.82,295.63,1.67,329,89899.0,4721.15,DAY_CAP,2.29,WIN,6,3
INFY.NS,2016-02-26,2016-03-08,OVERSOLD_EXHAUSTION,WATCH,2,427.9,413.54,413.54,451.84,1.67,70,29953.0,-1005.41,SL,1.3,LOSS,6,2
INFY.NS,2016-03-10,2016-03-18,TREND_PULLBACK,BUY,3,436.05,455.48,415.69,469.99,1.67,137,59739.0,2661.47,DAY_CAP,2.18,WIN,6,2
INFY.NS,2016-06-20,2016-06-28,TREND_PULLBACK,BUY,4,466.71,453.6,453.6,488.57,1.67,128,59739.0,-1678.46,SL,1.31,LOSS,6,2
INFY.NS,2016-07-19,2016-07-27,OVERSOLD_EXHAUSTION,BUY,3,419.68,419.06,400.51,451.64,1.67,142,59595.0,-87.73,DAY_CAP,1.77,LOSS,6,3
INFY.NS,2016-08-01,2016-08-09,OVERSOLD_EXHAUSTION,BUY,3,419.03,418.31,406.98,439.11,1.67,143,59921.0,-102.15,DAY_CAP,1.11,LOSS,6,3
INFY.NS,2016-08-09,2016-08-18,OVERSOLD_EXHAUSTION,BUY,3,418.31,408.25,408.25,435.09,1.67,143,59819.0,-1439.17,SL,0.93,LOSS,6,3
INFY.NS,2016-09-21,2016-09-29,OVERSOLD_EXHAUSTION,WATCH,2,407.64,396.53,396.53,426.15,1.67,73,29757.0,-810.81,SL,1.05,LOSS,6,4
INFY.NS,2016-10-04,2016-10-14,OVERSOLD_EXHAUSTION,WATCH,2,405.11,395.98,395.98,420.32,1.67,74,29978.0,-675.31,SL,0.87,LOSS,6,4
INFY.NS,2017-05-16,2017-05-24,OVERSOLD_EXHAUSTION,BUY,3,372.69,372.61,363.64,387.78,1.67,160,59630.0,-12.49,DAY_CAP,0.94,LOSS,6,4
INFY.NS,2017-06-20,2017-06-29,OVERSOLD_EXHAUSTION,WATCH,1,373.87,368.58,362.83,392.25,1.67,80,29909.0,-423.17,DAY_CAP,1.14,LOSS,6,2
INFY.NS,2017-06-29,2017-07-07,OVERSOLD_EXHAUSTION,WATCH,1,368.58,370.64,357.21,387.52,1.67,81,29855.0,166.89,DAY_CAP,1.19,WIN,6,2
INFY.NS,2017-08-28,2017-09-05,OVERSOLD_EXHAUSTION,BUY,3,372.86,357.36,350.51,410.1,1.67,160,59657.0,-2478.84,DAY_CAP,2.32,LOSS,6,3
INFY.NS,2017-12-20,2017-12-29,TREND_PULLBACK,STRONG BUY,5,408.13,418.66,397.18,426.39,1.67,220,89789.0,2315.79,DAY_CAP,1.25,WIN,6,3
INFY.NS,2018-02-19,2018-02-27,TREND_PULLBACK,BUY,4,454.7,462.11,438.22,482.16,1.67,131,59565.0,971.07,DAY_CAP,1.69,WIN,6,3
INFY.NS,2018-02-27,2018-03-08,TREND_PULLBACK,BUY,4,462.11,464.7,446.52,488.09,1.67,129,59612.0,334.28,DAY_CAP,1.57,WIN,6,3
INFY.NS,2018-04-12,2018-04-20,TREND_PULLBACK,STRONG BUY,5,467.09,451.73,451.73,492.69,1.67,192,89682.0,-2949.35,SL,1.53,LOSS,6,3
INFY.NS,2018-04-20,2018-04-30,TREND_PULLBACK,STRONG BUY,5,473.46,481.92,454.14,505.67,1.67,190,89957.0,1606.86,DAY_CAP,1.9,WIN,6,3
INFY.NS,2018-10-01,2018-10-10,TREND_PULLBACK,BUY,4,614.66,591.56,591.56,653.17,1.67,97,59622.0,-2240.97,SL,1.75,LOSS,6,3
INFY.NS,2018-11-05,2018-11-14,OVERSOLD_EXHAUSTION,WATCH,1,554.24,543.59,526.65,600.23,1.67,54,29929.0,-575.22,DAY_CAP,1.93,LOSS,6,2
INFY.NS,2018-11-26,2018-12-04,OVERSOLD_EXHAUSTION,WATCH,2,517.16,558.37,492.44,558.37,1.67,58,29996.0,2390.08,TARGET,1.85,WIN,6,2
INFY.NS,2018-12-31,2019-01-08,OVERSOLD_EXHAUSTION,WATCH,1,548.37,557.61,529.71,579.48,1.67,54,29612.0,498.82,DAY_CAP,1.32,WIN,6,1
INFY.NS,2019-03-20,2019-04-01,TREND_PULLBACK,STRONG BUY,5,618.33,631.84,599.93,648.99,1.67,145,89658.0,1959.51,DAY_CAP,1.39,WIN,6,3
INFY.NS,2019-08-26,2019-09-04,TREND_PULLBACK,BUY,3,681.03,696.94,661.42,713.71,1.67,88,59931.0,1400.17,DAY_CAP,1.34,WIN,6,2
INFY.NS,2019-10-11,2019-10-22,TREND_PULLBACK,STRONG BUY,5,691.43,662.9,662.9,738.97,1.67,130,89886.0,-3708.49,SL,1.93,LOSS,6,3
INFY.NS,2019-11-04,2019-11-13,OVERSOLD_EXHAUSTION,BUY,3,609.22,594.05,572.61,670.24,1.67,98,59704.0,-1486.27,DAY_CAP,2.32,LOSS,6,3
INFY.NS,2019-11-14,2019-11-22,OVERSOLD_EXHAUSTION,BUY,3,606.04,595.64,578.6,651.78,1.67,99,59998.0,-1029.31,DAY_CAP,1.75,LOSS,6,3
INFY.NS,2019-11-25,2019-12-03,OVERSOLD_EXHAUSTION,WATCH,2,599.85,600.07,578.45,635.53,1.67,50,29993.0,10.74,DAY_CAP,1.38,WIN,6,3
INFY.NS,2019-12-03,2019-12-11,OVERSOLD_EXHAUSTION,WATCH,2,600.07,619.57,582.1,630.02,1.67,49,29403.0,955.76,DAY_CAP,1.16,WIN,6,3
INFY.NS,2019-12-13,2019-12-23,OVERSOLD_EXHAUSTION,WATCH,2,611.2,632.42,594.29,639.37,1.67,49,29949.0,1039.98,DAY_CAP,1.07,WIN,6,3
INFY.NS,2020-05-20,2020-05-29,OVERSOLD_EXHAUSTION,WATCH,2,575.32,601.84,547.36,621.93,1.67,52,29917.0,1378.71,DAY_CAP,1.88,WIN,6,3
INFY.NS,2021-02-08,2021-02-16,TREND_PULLBACK,STRONG BUY,5,1147.54,1135.97,1102.73,1222.23,1.67,78,89508.0,-902.94,DAY_CAP,1.82,LOSS,6,3
INFY.NS,2021-05-21,2021-05-31,TREND_PULLBACK,BUY,4,1192.39,1236.18,1166.12,1236.18,1.67,50,59620.0,2189.13,TARGET,1.03,WIN,6,3
INFY.NS,2021-10-13,2021-10-22,TREND_PULLBACK,BUY,4,1520.88,1603.12,1471.54,1603.12,1.67,39,59314.0,3207.23,TARGET,1.51,WIN,6,3
INFY.NS,2021-10-27,2021-11-04,TREND_PULLBACK,BUY,4,1552.09,1533.91,1489.4,1656.56,1.67,38,58979.0,-690.79,DAY_CAP,1.88,LOSS,6,3
INFY.NS,2021-11-08,2021-11-16,TREND_PULLBACK,BUY,4,1559.76,1608.96,1511.35,1640.45,1.67,38,59271.0,1869.38,DAY_CAP,1.45,WIN,6,3
INFY.NS,2021-12-08,2021-12-16,TREND_PULLBACK,BUY,4,1573.99,1590.38,1520.8,1662.64,1.67,38,59812.0,622.56,DAY_CAP,1.58,WIN,6,3
INFY.NS,2021-12-16,2021-12-24,TREND_PULLBACK,BUY,4,1590.38,1674.13,1540.12,1674.13,1.67,37,58844.0,3099.06,TARGET,1.47,WIN,6,3
INFY.NS,2022-02-08,2022-02-16,OVERSOLD_EXHAUSTION,WATCH,2,1541.63,1555.99,1483.69,1638.2,1.67,19,29291.0,272.9,DAY_CAP,1.45,WIN,6,1
INFY.NS,2022-02-28,2022-03-09,OVERSOLD_EXHAUSTION,WATCH,1,1540.1,1627.85,1476.06,1646.85,1.67,19,29262.0,1667.26,DAY_CAP,1.61,WIN,6,1
INFY.NS,2022-09-09,2022-09-19,OVERSOLD_EXHAUSTION,BUY,3,1371.39,1327.71,1327.71,1444.18,1.67,43,58970.0,-1878.09,SL,1.23,LOSS,6,3
INFY.NS,2022-12-26,2023-01-03,OVERSOLD_EXHAUSTION,WATCH,2,1377.89,1396.37,1339.81,1441.36,1.67,21,28936.0,388.08,DAY_CAP,1.07,WIN,6,2
INFY.NS,2023-01-09,2023-01-17,OVERSOLD_EXHAUSTION,BUY,3,1361.43,1411.92,1321.41,1428.13,1.67,44,59903.0,2221.47,DAY_CAP,1.14,WIN,6,3
INFY.NS,2023-03-06,2023-03-15,RSI_DIVERGENCE,BUY,3,1382.52,1342.21,1342.21,1449.72,1.67,43,59449.0,-1733.63,SL,1.28,LOSS,6,3
INFY.NS,2023-07-31,2023-08-08,OVERSOLD_EXHAUSTION,WATCH,2,1260.06,1292.13,1214.08,1336.7,1.67,23,28981.0,737.52,DAY_CAP,1.41,WIN,6,2
INFY.NS,2023-10-09,2023-10-17,TREND_PULLBACK,STRONG BUY,5,1371.36,1336.4,1336.4,1429.64,1.67,65,89139.0,-2272.7,SL,1.19,LOSS,6,3
INFY.NS,2023-11-06,2023-11-15,OVERSOLD_EXHAUSTION,BUY,3,1321.19,1288.76,1288.76,1375.23,1.67,45,59453.0,-1459.13,SL,0.95,LOSS,6,3
INFY.NS,2024-01-08,2024-01-16,TREND_PULLBACK,BUY,4,1433.69,1506.25,1390.16,1506.25,1.67,41,58781.0,2974.63,TARGET,1.42,WIN,6,3
INFY.NS,2024-03-14,2024-03-22,TREND_PULLBACK,STRONG BUY,5,1556.56,1510.87,1510.87,1632.7,1.67,57,88724.0,-2603.98,SL,1.37,LOSS,6,3
INFY.NS,2024-04-04,2024-04-15,OVERSOLD_EXHAUSTION,WATCH,2,1399.71,1382.24,1359.59,1466.57,1.67,21,29394.0,-366.75,DAY_CAP,1.11,LOSS,6,1
INFY.NS,2024-04-22,2024-04-30,OVERSOLD_EXHAUSTION,WATCH,2,1348.91,1337.43,1302.69,1425.94,1.67,22,29676.0,-252.69,DAY_CAP,1.32,LOSS,6,1
INFY.NS,2024-05-06,2024-05-14,OVERSOLD_EXHAUSTION,BUY,3,1342.46,1341.33,1309.66,1397.14,1.67,44,59068.0,-49.71,DAY_CAP,0.94,LOSS,6,3
INFY.NS,2024-05-14,2024-05-23,OVERSOLD_EXHAUSTION,BUY,3,1341.33,1391.54,1311.21,1391.54,1.67,44,59019.0,2209.23,TARGET,0.87,WIN,6,3
INFY.NS,2024-05-31,2024-06-10,OVERSOLD_EXHAUSTION,BUY,3,1351.08,1317.4,1317.4,1407.2,1.67,44,59447.0,-1481.6,SL,0.96,LOSS,6,3
INFY.NS,2025-01-02,2025-01-10,TREND_PULLBACK,STRONG BUY,5,1901.57,1836.28,1836.28,2010.4,1.67,47,89374.0,-3068.99,SL,1.6,LOSS,6,3
INFY.NS,2025-01-10,2025-01-20,TREND_PULLBACK,BUY,3,1910.41,1844.01,1844.01,2021.08,1.67,31,59223.0,-2058.34,SL,1.62,LOSS,6,2
INFY.NS,2025-01-28,2025-02-04,OVERSOLD_EXHAUSTION,WATCH,2,1777.16,1844.22,1709.18,1890.45,1.67,16,28434.0,1073.04,DAY_CAP,1.48,WIN,6,1
INFY.NS,2025-03-03,2025-03-11,OVERSOLD_EXHAUSTION,WATCH,2,1659.49,1598.74,1598.74,1760.74,1.67,18,29871.0,-1093.49,SL,1.42,LOSS,6,2
INFY.NS,2025-07-23,2025-07-31,OVERSOLD_EXHAUSTION,BUY,3,1550.76,1506.65,1506.65,1624.27,1.67,38,58929.0,-1676.1,SL,1.1,LOSS,6,3
INFY.NS,2025-11-07,2025-11-17,OVERSOLD_EXHAUSTION,WATCH,2,1476.8,1538.33,1439.88,1538.33,1.67,20,29536.0,1230.6,TARGET,0.97,WIN,6,2
INFY.NS,2026-01-19,2026-01-28,TREND_PULLBACK,STRONG BUY,5,1681.2,1631.73,1631.73,1763.65,1.67,53,89104.0,-2621.82,SL,1.37,LOSS,6,3
WIPRO.NS,2016-01-08,2016-01-18,OVERSOLD_EXHAUSTION,WATCH,2,93.65,91.59,91.59,97.1,1.67,320,29970.0,-661.98,SL,0.85,LOSS,6,3
WIPRO.NS,2016-01-18,2016-01-27,OVERSOLD_EXHAUSTION,WATCH,2,92.2,93.96,88.97,97.58,1.67,325,29964.0,573.29,DAY_CAP,1.35,WIN,6,2
WIPRO.NS,2016-02-18,2016-02-26,OVERSOLD_EXHAUSTION,WATCH,2,92.05,90.21,88.65,97.72,1.67,325,29916.0,-596.87,DAY_CAP,1.43,LOSS,6,2
WIPRO.NS,2016-03-01,2016-03-10,OVERSOLD_EXHAUSTION,BUY,3,91.05,91.12,87.2,97.47,1.67,658,59913.0,44.75,DAY_CAP,1.64,WIN,6,3
WIPRO.NS,2016-03-11,2016-03-21,OVERSOLD_EXHAUSTION,WATCH,2,91.66,94.62,88.87,96.3,1.67,327,29972.0,970.33,DAY_CAP,1.18,WIN,6,3
WIPRO.NS,2016-05-09,2016-05-17,OVERSOLD_EXHAUSTION,WATCH,1,91.66,91.85,88.77,96.48,1.67,327,29972.0,63.95,DAY_CAP,1.22,WIN,6,2
WIPRO.NS,2016-05-19,2016-05-27,OVERSOLD_EXHAUSTION,WATCH,1,92.33,92.75,90.31,95.69,1.67,324,29915.0,134.99,DAY_CAP,0.84,WIN,6,2
WIPRO.NS,2016-05-27,2016-06-06,OVERSOLD_EXHAUSTION,WATCH,2,92.75,90.89,90.89,95.83,1.67,323,29957.0,-597.73,SL,0.77,LOSS,6,3
WIPRO.NS,2016-06-07,2016-06-15,OVERSOLD_EXHAUSTION,WATCH,2,91.8,93.03,89.55,95.55,1.67,326,29927.0,399.15,DAY_CAP,0.95,WIN,6,3
WIPRO.NS,2016-08-04,2016-08-12,OVERSOLD_EXHAUSTION,WATCH,1,93.39,92.63,90.66,97.93,1.67,321,29978.0,-243.35,DAY_CAP,1.13,LOSS,6,2
WIPRO.NS,2016-08-12,2016-08-23,OVERSOLD_EXHAUSTION,WATCH,2,92.63,90.28,90.28,96.55,1.67,323,29919.0,-759.85,SL,0.98,LOSS,6,3
WIPRO.NS,2017-05-08,2017-05-16,TREND_PULLBACK,BUY,4,85.95,88.18,83.68,89.72,1.67,698,59990.0,1558.58,DAY_CAP,1.23,WIN,6,2
WIPRO.NS,2017-05-16,2017-05-24,TREND_PULLBACK,BUY,4,88.18,89.83,86.0,91.81,1.67,680,59961.0,1122.78,DAY_CAP,1.15,WIN,6,2
WIPRO.NS,2017-07-10,2017-07-18,TREND_PULLBACK,STRONG BUY,5,91.8,88.69,88.69,96.98,1.67,980,89961.0,-3050.13,SL,1.58,LOSS,6,3
WIPRO.NS,2017-07-18,2017-07-26,TREND_PULLBACK,STRONG BUY,5,92.05,98.11,88.42,98.11,1.67,977,89937.0,5921.07,TARGET,1.84,WIN,6,3
WIPRO.NS,2017-10-11,2017-10-19,TREND_PULLBACK,STRONG BUY,5,99.46,99.94,97.19,103.25,1.67,904,89914.0,433.1,DAY_CAP,1.07,WIN,6,3
WIPRO.NS,2017-10-19,2017-10-30,TREND_PULLBACK,STRONG BUY,5,99.94,100.35,97.23,104.46,1.67,900,89948.0,369.59,DAY_CAP,1.26,WIN,6,3
WIPRO.NS,2017-11-29,2017-12-07,TREND_PULLBACK,BUY,4,102.2,100.0,100.0,105.87,1.67,587,59992.0,-1293.94,SL,1.01,LOSS,6,3
WIPRO.NS,2018-02-20,2018-02-28,OVERSOLD_EXHAUSTION,WATCH,2,100.06,100.53,96.66,105.73,1.67,299,29919.0,138.58,DAY_CAP,1.31,WIN,6,1
WIPRO.NS,2018-02-28,2018-03-09,OVERSOLD_EXHAUSTION,WATCH,1,100.53,97.86,97.86,104.97,1.67,298,29957.0,-794.57,SL,1.03,LOSS,6,2
WIPRO.NS,2018-03-12,2018-03-20,OVERSOLD_EXHAUSTION,WATCH,2,99.8,100.8,97.15,104.23,1.67,300,29941.0,298.69,DAY_CAP,1.03,WIN,6,1
WIPRO.NS,2018-03-20,2018-03-28,OVERSOLD_EXHAUSTION,WATCH,2,100.8,97.17,97.17,106.85,1.67,297,29938.0,-1078.54,SL,1.39,LOSS,6,2
WIPRO.NS,2018-04-02,2018-04-10,OVERSOLD_EXHAUSTION,BUY,3,99.44,98.19,95.05,106.77,1.67,603,59965.0,-755.64,DAY_CAP,1.71,LOSS,6,3
WIPRO.NS,2018-04-10,2018-04-18,OVERSOLD_EXHAUSTION,WATCH,1,98.19,100.47,94.58,104.21,1.67,305,29948.0,696.35,DAY_CAP,1.42,WIN,6,2
WIPRO.NS,2018-05-07,2018-05-15,OVERSOLD_EXHAUSTION,WATCH,2,94.33,93.04,90.36,100.94,1.67,318,29997.0,-409.42,DAY_CAP,1.63,LOSS,6,2
WIPRO.NS,2018-05-16,2018-05-24,OVERSOLD_EXHAUSTION,BUY,3,94.31,91.0,91.0,99.83,1.67,636,59982.0,-2104.62,SL,1.36,LOSS,6,4
WIPRO.NS,2018-10-09,2018-10-17,TREND_PULLBACK,STRONG BUY,5,110.43,105.67,105.67,118.36,1.67,814,89891.0,-3873.05,SL,2.01,LOSS,6,3
WIPRO.NS,2018-10-22,2018-10-30,TREND_PULLBACK,STRONG BUY,5,110.62,105.97,105.97,118.37,1.67,813,89934.0,-3779.91,SL,1.96,LOSS,6,3
WIPRO.NS,2018-10-30,2018-11-07,TREND_PULLBACK,BUY,4,112.44,111.7,106.35,122.59,1.67,533,59930.0,-393.43,DAY_CAP,2.53,LOSS,6,3
WIPRO.NS,2018-11-13,2018-11-21,TREND_PULLBACK,BUY,4,111.98,107.86,107.33,119.71,1.67,535,59907.0,-2204.14,DAY_CAP,1.93,LOSS,6,3
WIPRO.NS,2019-05-29,2019-06-07,TREND_PULLBACK,BUY,4,131.15,135.45,127.75,136.82,1.67,457,59937.0,1961.53,DAY_CAP,1.21,WIN,6,3
WIPRO.NS,2019-07-15,2019-07-23,OVERSOLD_EXHAUSTION,WATCH,2,119.31,121.42,115.09,126.34,1.67,251,29947.0,530.03,DAY_CAP,1.37,WIN,6,2
WIPRO.NS,2019-07-26,2019-08-05,OVERSOLD_EXHAUSTION,WATCH,2,121.01,120.27,117.14,127.46,1.67,247,29889.0,-181.42,DAY_CAP,1.24,LOSS,6,2
WIPRO.NS,2019-08-07,2019-08-19,OVERSOLD_EXHAUSTION,WATCH,1,120.53,116.31,116.31,127.55,1.67,248,29891.0,-1045.32,SL,1.35,LOSS,6,2
WIPRO.NS,2019-08-19,2019-08-27,OVERSOLD_EXHAUSTION,WATCH,1,115.73,114.81,111.45,122.86,1.67,259,29974.0,-237.79,DAY_CAP,1.43,LOSS,6,2
WIPRO.NS,2019-08-27,2019-09-05,OVERSOLD_EXHAUSTION,WATCH,2,114.81,117.34,110.84,121.42,1.67,261,29966.0,658.98,DAY_CAP,1.34,WIN,6,4
WIPRO.NS,2019-09-09,2019-09-18,OVERSOLD_EXHAUSTION,WATCH,2,117.34,113.5,113.5,123.72,1.67,255,29921.0,-977.47,SL,1.26,LOSS,6,4
WIPRO.NS,2019-11-19,2019-11-27,OVERSOLD_EXHAUSTION,BUY,3,114.95,112.0,112.0,119.87,1.67,521,59888.0,-1538.72,SL,0.99,LOSS,6,3
WIPRO.NS,2019-12-05,2019-12-13,OVERSOLD_EXHAUSTION,BUY,3,111.87,108.97,108.97,116.71,1.67,536,59964.0,-1556.92,SL,1.0,LOSS,6,4
WIPRO.NS,2019-12-13,2019-12-23,OVERSOLD_EXHAUSTION,BUY,3,111.94,116.57,109.16,116.57,1.67,535,59889.0,2477.0,TARGET,0.96,WIN,6,4
WIPRO.NS,2020-01-16,2020-01-24,OVERSOLD_EXHAUSTION,BUY,3,114.97,114.12,111.39,120.94,1.67,521,59900.0,-442.57,DAY_CAP,1.2,LOSS,6,3
WIPRO.NS,2020-01-29,2020-02-06,OVERSOLD_EXHAUSTION,WATCH,1,113.73,110.78,110.78,118.65,1.67,263,29911.0,-776.64,SL,1.0,LOSS,6,2
WIPRO.NS,2020-02-06,2020-02-14,OVERSOLD_EXHAUSTION,WATCH,2,112.3,111.96,109.01,117.79,1.67,267,29985.0,-92.3,DAY_CAP,1.13,LOSS,6,3
WIPRO.NS,2020-02-17,2020-02-26,OVERSOLD_EXHAUSTION,WATCH,1,112.37,110.57,109.43,117.27,1.67,266,29891.0,-478.15,DAY_CAP,1.01,LOSS,6,2
WIPRO.NS,2021-03-16,2021-03-24,TREND_PULLBACK,BUY,4,198.31,189.98,189.98,212.21,1.67,302,59891.0,-2518.02,SL,1.96,LOSS,6,3
WIPRO.NS,2021-04-05,2021-04-13,TREND_PULLBACK,BUY,4,196.54,193.53,188.84,209.36,1.67,305,59944.0,-915.81,DAY_CAP,1.83,LOSS,6,3
