ticker,entry_date,exit_date,setup_type,sector,sector_uptrend,entry,exit,sl,target,partial_tgt,partial_taken,rr,qty,capital,pnl,exit_reason,ev_pct,result
DABUR.NS,2024-08-30,2024-09-11,TREND_PULLBACK,FMCG,True,624.28,655.21,599.54,655.21,649.03,True,1.25,240,149828.0,6681.12,TARGET,0.94,WIN
DABUR.NS,2025-08-19,2025-09-01,TREND_PULLBACK,FMCG,True,519.31,520.9,496.0,548.45,542.62,False,1.25,257,133462.0,409.04,DAY_CAP,1.07,WIN
DABUR.NS,2025-09-01,2025-09-11,TREND_PULLBACK,FMCG,True,520.9,549.82,497.76,549.82,544.04,True,1.25,259,134913.0,6744.59,TARGET,1.05,WIN
DABUR.NS,2025-09-12,2025-09-24,TREND_PULLBACK,FMCG,True,536.02,513.51,513.51,564.15,558.53,False,1.25,266,142581.0,-5987.76,SL,1.0,LOSS
LT.NS,2016-08-31,2016-09-14,TREND_PULLBACK,CAPITAL,True,873.33,851.6,835.68,920.4,910.99,False,1.25,159,138860.0,-3455.55,DAY_CAP,1.02,LOSS
LT.NS,2017-07-10,2017-07-20,TREND_PULLBACK,CAPITAL,True,999.86,1043.66,964.83,1043.66,1034.9,True,1.25,150,149979.0,5912.65,TARGET,0.83,WIN
LT.NS,2017-11-27,2017-12-07,TREND_PULLBACK,CAPITAL,True,1086.56,1080.92,1046.8,1136.25,1126.31,False,1.25,138,149945.0,-777.43,DAY_CAP,0.87,LOSS
LT.NS,2017-12-07,2017-12-19,TREND_PULLBACK,CAPITAL,True,1080.92,1082.25,1038.41,1134.07,1123.44,False,1.25,138,149167.0,183.64,DAY_CAP,0.93,WIN
LT.NS,2017-12-19,2018-01-01,TREND_PULLBACK,CAPITAL,True,1082.25,1118.45,1040.08,1134.97,1124.43,True,1.25,138,149351.0,5407.77,DAY_CAP,0.93,WIN
LT.NS,2019-06-20,2019-07-02,TREND_PULLBACK,CAPITAL,True,1399.04,1405.11,1333.6,1480.84,1464.48,False,1.25,91,127313.0,551.92,DAY_CAP,1.11,WIN
LT.NS,2019-09-04,2019-09-17,OVERSOLD_EXHAUSTION,CAPITAL,False,1190.48,1195.62,1124.05,1273.51,1256.9,True,1.25,90,107143.0,3220.4,DAY_CAP,0.95,WIN
LT.NS,2019-09-27,2019-10-11,BREAKOUT_PULLBACK,CAPITAL,True,1340.28,1299.37,1253.43,1448.85,1427.14,False,1.25,69,92480.0,-2822.78,DAY_CAP,1.68,LOSS
LT.NS,2019-10-14,2019-10-25,TREND_PULLBACK,CAPITAL,True,1295.96,1296.92,1224.03,1385.88,1367.89,False,1.25,83,107565.0,79.32,DAY_CAP,1.32,WIN
LT.NS,2019-11-04,2019-11-15,TREND_PULLBACK,CAPITAL,True,1321.67,1270.26,1270.26,1385.94,1373.08,False,1.25,113,149349.0,-5809.4,SL,0.92,LOSS
LT.NS,2020-01-06,2020-01-16,RSI_DIVERGENCE,CAPITAL,False,1198.4,1200.72,1158.94,1247.71,1237.85,False,1.25,125,149799.0,290.1,DAY_CAP,0.71,WIN
